1,2,3
NO_QUERY,shasta223,Had too much caffeine today... 
NO_QUERY,MariaStarship,"@xjoannnx dude should i stop wearing hoodies? &amp; poorr animals get totured,i don't like it. "
NO_QUERY,hshank,truth or truth?  I miss those nights...
NO_QUERY,nikki_21,watching @_M_I_A_ on the at&amp;t blueroom live feed!! damn i wish i was there!!! 
NO_QUERY,MunkyMunch,holy shizah! i forgot my hat. i feel so naked without it. 
NO_QUERY,Amb16,"single and pregnant, definitely didn't expect this....heartbroken "
NO_QUERY,rar_its_gnat_yo,does not want to do her projects tomorrow at all  wanna help?
NO_QUERY,becka316,well I set a goal and its past midnight so guess I failed my mission.. 
NO_QUERY,champbear08,Watching Marley and Me... ugh. It gets sadder everytime. 
NO_QUERY,jinnyinab0ttle,@mikec25 I'm glad to know that my embarrassment made you laugh.  They were my favorite pair of jeans *sigh*
NO_QUERY,chacha730,Because he was boring  he had to go !!!!
NO_QUERY,katylittrell,@nick_carter i wish to live in Santa Monica  trust me i will buy you french fries and anything you want!
NO_QUERY,whoffleck,"i'm bummed i'll be missing the mermaid parade this year  had mad fun in 08. Its june 20th, in case ya'll wanna go."
NO_QUERY,foundnemo,I'm still here...........as if anyone really cares!! 
NO_QUERY,missriss89,Just rode the original Space Mountain for the last time ever 
NO_QUERY,xstarlight,@Anna__Rose hey ily. &lt;3 I am missing work parties with alice. 
NO_QUERY,natalie1225,One more day until vacation is over! 
NO_QUERY,Cherrypie3485,@BSBSavedMyLife that sucks rachel  hope you feel better. those suck!
NO_QUERY,DianaSparta,@NathanFillion BAH!  I just went to the website.  Damn.  I'm sorry I'm going to miss it. 
NO_QUERY,transparents,bill O'riley puts the crazy in my crazy juice that I drink...not his juice...ahh nevermind 
NO_QUERY,alyce_harlequin,i'm too sleep deprived to enjoy all this house music i'm playing - I will never stay up till 4:30 am only to get up for school at 6am    
NO_QUERY,teamedward62,"doing online math test  first, i didnt even know how to get there"
NO_QUERY,tle123rolemodel,Death cab was sooo goood. my boyfriends not answering his phone. guess im sleeping in my dorm tonight 
NO_QUERY,Noahs_Minion,Damn...audio on the Fresno game went all weird and now I can't listen to it. 
NO_QUERY,caitliz,I miss game nights... 
NO_QUERY,niteguardianx,Headed home. Upset. 
NO_QUERY,Croc_Hunteress,@nrlfanclub sigh  he'll be there! I am a believer!! He always rises during Origin. The great ones always do.
NO_QUERY,Meli_Jeli,Why am I home so early 
NO_QUERY,CaptainTripsYEM,isn't seeing the dead anymore? 
NO_QUERY,vipvirtualsols,My twhirl has gone spaz and now I'm reduced to using the web! 
NO_QUERY,timstarockz,@zyber17 yeah 
NO_QUERY,nork_lefty,doesnt kno what to do anymore. 
NO_QUERY,harlette,sailing off... 
NO_QUERY,SRJoslin,"sick again...    Quote:&quot;I'm sick Sophie!!!...make me feel better! now, or I'll bite you&quot;-nick Jonas everyone  "
NO_QUERY,SiaChristus,@gchristus i only have one follower...  will you please follow me?
NO_QUERY,chipro,@xoai please reserve a #barcamphanoi T-shirt for me  Thanks :x
NO_QUERY,Dcedes,I'm letting the pandora run while I pack stuff to send home tomorrow 
NO_QUERY,carlieeeeeee,@xxashwee25 on the other handdddd! how are you my lovee?! we havent talked in so loooong 
NO_QUERY,MiszNYC,@StarDiiva I know right! with his fronting ass. Damn well @least you got to chill with him 
NO_QUERY,paulatokar,@michaelfight ditto 
NO_QUERY,thisispaige,Leave me alone! 
NO_QUERY,carolucky,Having some teaand hoping this cold will go away soon 
NO_QUERY,virginlotus,"@Samatic86 ha ha , damn you ! all that fun without me "
NO_QUERY,ingebretsen,@matelich pixel-lab.com is taken 
NO_QUERY,x_smiley,uhuh...zoe... no falling.. not agian... nooooo 
NO_QUERY,hadyhadi,Watching Prison Break !! Why do Prison break have to end this season? 
NO_QUERY,chelbel3,i feel bad.. im like passing out on the phone  but im so tired. i love you twitter bugs! goodnight (: text/call me &lt;3
NO_QUERY,emilywillisxoxo,@tonylui oh sorry for the late response. she got hit by a car 
NO_QUERY,koolkatstarz,"i wana see 17 Again like soooooo badly, but i cant, my parents too busy  (no this isnt the reason y its the worst day EVER)"
NO_QUERY,Chris_Tine17,@Schalley boooo. Im always freaking busy lol yeahhhh I have to be at his show that night. 
NO_QUERY,pcp071098,@Anyelday  Ooops.. I had a bug   But I fixed it..    Try that tiny URL again..
NO_QUERY,dorkcore,@thehulkster very random. i'm like wide awake now 
NO_QUERY,theemmyawards,@ticklemeGINA ginaa!! whats up  hows everything in maaas? ny is finally gettin a little warmer  &amp; i stil havent seen WOW 
NO_QUERY,fxdgear,@mountainmudbabe yummy to bad you missed 
NO_QUERY,pcp071098,@jUS_TiFF  Ooops.. I had a bug   But I fixed it..    Try that tiny URL again..
NO_QUERY,jonhassan,"@majornelson It's amazing to me, but your up is higher than my down.  Lucky you and your DOCSIS."
NO_QUERY,Angelscream,Trying to search for a friend but apparently twitter has a search limit.  
NO_QUERY,familiarface,@MIZZWALKER aww I remember your bday dinner last year!  have fun for me!!!
NO_QUERY,katexoeliz,"there are too many animals without homes, and its really sad. i hate seeing pictures of them locked up in tiny cages "
NO_QUERY,RosarioRivera,is super tired and kinda sick 
NO_QUERY,mousegonewrong,I don't have twitter on my phone 
NO_QUERY,JANEBERRY,Its HELLA cold  feeling shleepy. Sweet dreams lovelies!
NO_QUERY,shiebabyy,Holy cow. I feel like shxiet!  stomach flu?  maybe!
NO_QUERY,JJPasadena,I actually miss D.C.'s Metro...especially the Federal Triangle stop. 
NO_QUERY,adamjolly,i almost thought i was gonna get to come home early but of course i dont have that kind of luck 
NO_QUERY,rubluestar192,i had to keep it up for 25 seconds i only did 10 
NO_QUERY,myfriendamy,"@toofondofbooks ha, I wasn't reading ruined book.   still on 2nd book.  I think the more I read the slower I get #readathon"
NO_QUERY,pcp071098,@AlexReside  Ooops.. I had a bug   But I fixed it..    Try that tiny URL again..
NO_QUERY,BSimicic,My ankle hurts  time for sleep.
NO_QUERY,MonicaSF,last night in AZ 
NO_QUERY,rainbow_sweets,@sickforcute Linds did I tick you off in your LJ post? I can't get to it anymore. I hope I didn't. 
NO_QUERY,carlharr,Just finished the last episode of BSG. 
NO_QUERY,jaydewofford,"@virgosun Really? Very cool. I think the JPG has to be taken with DSLR though? I tried it with a JPG from point &amp; shoot, didn't work "
NO_QUERY,NnaZziA,sick again....ugghhhh! 
NO_QUERY,pcp071098,@liquilife  Ooops.. I had a bug   But I fixed it..    Try that tiny URL again..
NO_QUERY,muzeenaR,just chillin at home... my body aches from rock climbing.. OUCH!!! 
NO_QUERY,themaguire,@KaneBeatz i know dude im sorry  do u mind?
NO_QUERY,JOCELYN2010,home studying on this beautiful night 
NO_QUERY,pcp071098,KUhawk5  Ooops.. I had a bug   But I fixed it..    Try that tiny URL again..
NO_QUERY,IluvaVanquish,@twicullen Come back...   LMAO!!
NO_QUERY,gabapple,Done at the gym. Was good. But then i say myself in the mirror and was really glad that we were leaving. 
NO_QUERY,omebabyy,wants to do something REALLY stupid like on jackass or something. but not to be laughed at or sympathized for but for need. i need this 
NO_QUERY,terezacrump,"ok, I am done twitting...got to get in bed.  Good night."
NO_QUERY,vampandora,@fabulouslorrain I can't get pics up on the foodporn blog either 
NO_QUERY,dear_lindsey,@mattownsyoface you &quot;luh&quot; me?! wtf is &quot;luh&quot;?! i sad. 
NO_QUERY,pcp071098,@MeganAlaska  Ooops.. I had a bug   But I fixed it..    Try that tiny URL again..
NO_QUERY,rlangdon,Facebook thinks I'm still in Texas. I'm getting e-mails about concert listings in Houston 
NO_QUERY,IdaApps,I was reading about food radiation in Scientific America. Made me think twice before eating those nice looking strawberries on the table 
NO_QUERY,missniasuicide,Has chest pains again. bad ones. ow. 
NO_QUERY,kkartikeya,I prepared omelet for dinner....It was a disaster 
NO_QUERY,retrobelle,Going to bed but not tired  Busy day tomorrow.
NO_QUERY,marikochan,Omg hangover from hell.  and I think I had bad meat.
NO_QUERY,annabicca,"talking to my best friend, he has left the town a year ago and now I miss him a lot "
NO_QUERY,jaymeekay,is exhausted and not feeling well. hope @j_ohhhh is having fun at movies since he bailed on me 
NO_QUERY,noncultured,turns out the dancing was result of artist seeing article about homeless guy getting shot.  i felt really small 
NO_QUERY,phantomskye,Coool The cousins just moved out and I have been cleaning my house since 11:00am  all done so came to say hi
NO_QUERY,callatya,"@faewyn It is for the SW. Only 4 crabs and a pistol shrimp in there now, we had a toadfish calamity so it is currently a fish-free zone. "
NO_QUERY,conniebrimmer,@HeyTammyBruce  I went a few min. ago and sign up wasn't clickable. 
NO_QUERY,LAWLGrl16,"@atmuraoka710 Ya, I know they were hard!  But I procrastinated but then I said,&quot;Ya know, I'm just gonna do these!&quot; xD I hate poems!!!!"
NO_QUERY,pcp071098,@mobilebitch  Ooops.. I had a bug   But I fixed it..    Try that tiny URL again..
NO_QUERY,NinjaBoss89,Trying to heal up some of my relationships...not working out so good 
NO_QUERY,jenn,1.65L is just over .4 gallons 
NO_QUERY,iwannabeacowboy,@alyshanett just beat me at go fish.   I hate that game.
NO_QUERY,emmafriedheim,is so exhausted from mercer... not particularly excited about working tomorrow morning 
NO_QUERY,pcp071098,@Rahellah  Ooops.. I had a bug   But I fixed it..    Try that tiny URL again..
NO_QUERY,gemmabee101,its a horrible day! theres no sunshine! 
NO_QUERY,somerandomguytx,Left phone at friends house.. 
NO_QUERY,catdecember,"I can't believe I lost the vids  these were fun, cool personal stuff!"
NO_QUERY,klingerfelt,@EricsTXGal I have been for a week or so and it don't seem to be working to well this year 
NO_QUERY,wahidcontractor,yeah...turns out the graphics card on my old laptop doesn't support open gl 1.4 which is a Boxee requirement.  All that for nothing 
NO_QUERY,MitchAlbert,@Ron_White I just realized that Comedy Central doesn't broadcast in Canada  Any idea on if/when/where this will be broadcast in Canada?
NO_QUERY,Truthbawd,@scum I will swallow without you! 
NO_QUERY,Bleakey,@NColimo @Artieka Bye you two 
NO_QUERY,MajorHarris,This is a night where I wanna run da streets of Harlem but I can't 
NO_QUERY,siriuslyheather,@semipenguin hellz yeah! 2 1/2 bottles...GONE! what am i gonna do??? 
NO_QUERY,singswell,"@Erardo yeah somewhere along the way Kelly got it in her head that she sucks, and now she actually does. "
NO_QUERY,scoopthree,Tightened up the chain.. New pedal chain... Broke the cable stop on the rear brake... 
NO_QUERY,pcp071098,@BigChat  Ooops.. I had a bug   But I fixed it..    Try that tiny URL again..
NO_QUERY,Kungfuwillie,@spursfan35 I'm too! Bummer no Ginobili will b an uphill battle..was talking trash to @bcuban..mark's bro..I'll b quiet til Monday 
NO_QUERY,ashleyewwww,"It's getting hot already  in Mesa, AZ http://loopt.us/4Ef5mg.t"
NO_QUERY,CMDuBose,Allergies make my eyes watery and painful. 
NO_QUERY,Lucy_F0rd,I need new friends  it's my birthday today we were supposed to go out tonight and they all flaked 
NO_QUERY,jillmyles,"@HeatherOsborn Tell Tom to hold his wallet until RWA   I am working for my boss Ned, unfortunately. #nedfail"
NO_QUERY,Trihaly,I miss my 3 am meals ... now that i go to bed a lot earlier i don't have them anymore  ;)
NO_QUERY,NicoleLovesAdam,just woke up...sick  i am hating my life atm...
NO_QUERY,MichaelLindahl,"@ScottBourne that's like $1 per follower!! Amazing, and to think I just started following you this year, "
NO_QUERY,zarazombie,@deasaurr http://tinyurl.com/d6x6yj this 
NO_QUERY,ProvoBoy,is thinking I should've gone to the roller derby 
NO_QUERY,dre1347,"Why does he do this to me?!  god, i was going to rape him!"
NO_QUERY,MandiiB,@mimibadass where do we go?? I know atl doesn't have first fridays!!  and we gotta get magic city the next trip..we leave sunday
NO_QUERY,TheLibraryVixen,Can't sleep... Again.  I really hate sleepless nights. Perhaps the stress is getting to me 
NO_QUERY,missy1994,@sezzblack   looking at the stud muffin u know who
NO_QUERY,ArrieUluv,i feel i need a hug 
NO_QUERY,superawesomejd,Awww why 
NO_QUERY,januel,@crairenae cedskis cake is GONE! he said ppl ate it all &amp; he omly got a slice 
NO_QUERY,manderpanders,still has a horrible headache but cant sleep 
NO_QUERY,biblioaddict,@Irisheyz77 Maybe for the home-stretch but right now it's making me seriously ill.   Besides I'm pretty awake right now. #readathon
NO_QUERY,maucristalabcom,"@Wilssonly Pff! �pero por que no? por favor, *follow me*! "
NO_QUERY,yourfaceoclock,Has way too much to do over the next month. 
NO_QUERY,GodChaserz,Is thinking about the drive 2 Nashville 
NO_QUERY,mleedy86,Nope... you already hurt my feelings... no apologies!    j/k... that stinks.. how long til you  come back?
NO_QUERY,DonnyLB,"@gracechild great, now it's stuck in my head! I wanted to go to karaoke "
NO_QUERY,TamplainYoFACE,my tummy hurts 
NO_QUERY,aberkitten,at socos with everyone! what happened to the band tho 
NO_QUERY,mcfly0007,the day i decided to not hav a shower and stay in my pj's is the day the CFA and my sisters mates come round. 
NO_QUERY,Nariboy,I just saw the spanish short film Aftermath. That's some fucked up 30 minutes!!... now I've lost my appetite 
NO_QUERY,my_madness,First really nice full day of the year we were outside most of the day! Kids have sunburns.  that was one thing I was not thinking about.
NO_QUERY,jessicajskipper,seven pounds is too sad for me 
NO_QUERY,R0zee,Now I feel guilty for indulging 
NO_QUERY,NadaMetti,"@ReneeMurad finallly, it's about time you followed me... you should have come overrr "
NO_QUERY,JenaLauren,wishing things were different 
NO_QUERY,lexyvee,@musicaesbelleza i know. i looove it. how are you babby. long time not talk 
NO_QUERY,tammiebilley,enough FB...I'm bored.  
NO_QUERY,KCMartial,@dancerboy89 it's true. Good thing i have my stephen pillow! ...it's losing its stephen-ness though 
NO_QUERY,LizOkafor,playin my guitar and listening to John Mayer...cant ever listen to to much of him...ever damnnit! lol even though I have a paper 2 do 
NO_QUERY,CBC_psi,"@chemmefatale yeah, i'd leave  that sounds pretty bad."
NO_QUERY,alexababyyy,"Ahh! Its been raining all day! Got like 15 in. of rain ,So sadd  But went to go see ATL. Made it soo much better; fo sho."
NO_QUERY,Dogbook,Madeleine is being bad  http://apps.facebook.com/dogbook/profile/view/4153483
NO_QUERY,naanibaa08,@JanetDamitaJo NOoOoo i miSSed the q &amp; a!!!!! ahh well maybe next timeeee 
NO_QUERY,malicamusic, cant listen to www.ZIPFM.net on my mac
NO_QUERY,joelgoodman,@matthewgood i unfortunately watch WAAAAYY too much tv  so you're probably smart not to pull the trigger!
NO_QUERY,Michaeltarrant,@savannahkenney we totally forgot about the wedding. I just realized 
NO_QUERY,rickidawn,I'm drink wanna go home. 
NO_QUERY,amazingphoebe,/gets ready for work. 
NO_QUERY,paigeebaby,@MelissaMAGICx3 haha it won't work cause my comp is stuffed 
NO_QUERY,DavidDizon,so much for being money friendly on my vacation 
NO_QUERY,fencedingates,Oklahoma weather sucks .. my power is going off and on LOA shall be posted tomorrow .. sorry 
NO_QUERY,redhatty,"@addlepated OMG Corn Nuts, now I have the craving, thanks "
NO_QUERY,vprincessfan01,i feel really sick  being in the emergency room looking at 90 year olds shaking is painful and makes me sick to my stomach... 
NO_QUERY,vixxen10,"Not enuf sunday  jazz club, dad, morose-looking upholstery guy [we're getting to be an item at this rate]....."
NO_QUERY,ipodtouch15,"Threw up a tiny bit,  I was dizzy at first and I didnt knoww who i was tallking to and my brother gave Me water, i think im ok, but i"
NO_QUERY,raelee88,@JanetDamitaJo aww....  I kno one day u&quot;ll have beauutiful children!!!
NO_QUERY,teresagrace123,my phone is gonna die... no fair 
NO_QUERY,pooponer,Pf changs* fucking autofill 
NO_QUERY,ohmypuddin,"@bendthelight confession: i totally tried them on, but they were too small. john laughed at me "
NO_QUERY,rOnNiE_dUoNg,being bored as usual&amp;&amp;lost my voice 
NO_QUERY,kellygirl27,@race_12_1 I was afraid of that  Would it be wrong to skip out on m brother's gig even though the entire family's going? :p *sob*
NO_QUERY,beespinoza,30 min till campanile time and I still need a partner 
NO_QUERY,theBingeroso,@RGibs ok!  Drinking the wine  don't wanna lose my drunk state.
NO_QUERY,magicmittens,Dammit....Giants lose 
NO_QUERY,jessicashea,@leilanivaldez yummy taco bell! havent had that in awhile...are you still taking your trip? hope so...even though i wont be there 
NO_QUERY,Rodeochihuahua,Bad day for seattle sports 
NO_QUERY,heyangel,going to call pizza hut delivery for lunch. nobody is at  home 
NO_QUERY,redmuzic,@AnnieHeartMuzic Im alright!!! Its stormin out here....That really changes ya mood!! SLEEPY 
NO_QUERY,theresa2010,home. bored. last day of vaca tomorrow.  drinking Rally. text mehhhh
NO_QUERY,Dan_Schwartz,@MsLynnGallo Never mind - You missed the joke about the skank Madonna falling off horse. 
NO_QUERY,websitejeff,@CoasterXlr8 I learn this after I've eaten dinner! 
NO_QUERY,adreaFIERCE,@PaulaAbdul Oh Paula  hope you get better! Lots of love xoxo
NO_QUERY,shelle_love,"Wants to go to a club and listen to some good music, then she woke up and saw that that doesn't exist here "
NO_QUERY,bernadetteolsen,@TraceyJ305 I'll call you tomorrow afternoon!! You don't have a nudge link!! Or I can't find it... Hmmm 
NO_QUERY,Anya6316,"im lonely  keep me company! 22 female, Cleveland - Ohio"
NO_QUERY,Saphrian,@raindx I know! I know! 
NO_QUERY,ValiantLight,"Just had an intervention with one of my closest. Alcohol is great, but we're getting worried... "
NO_QUERY,Lorijp,is so tired of working Sun!!! 
NO_QUERY,abaily,ugh management project... back to Tech tomorrow.. I'm going to miss my puppy TONS!!!!! 
NO_QUERY,noelople,Cell phone is dead! My life is so hard. 
NO_QUERY,MyLeilani,"i have really crusty feet, ah awoken yet again by loud drunks and its not even summer love the shore "
NO_QUERY,LadyLucius,@youngdefective *hugs* 
NO_QUERY,Britneys1Fan,Hmm im usually dead right about night...ugh skool monday...looong spring/easter break ugh no more oprah ellen or kathie lee and hoda.  
NO_QUERY,keepkatiequiet,"If I see one more tweet about the SIL/QD concert, I am not gonna be happy. Sleep now. Bus ride somewhere. I have to leave tomorrow  "
NO_QUERY,uiresponder,Wishes that ObjC2 had namespaces. 
NO_QUERY,crazyspeak,@boomboxhearts  how come i haven't seen you
NO_QUERY,gi_gi_bee,@Author82 
NO_QUERY,gpbmike,1-1 final. 
NO_QUERY,ContentCreator,On the way to Citrine with @brianedelman to meet @cayleyd. Should be good times but really wish @tarasilber was with us. Miss her 
NO_QUERY,YOLY74,@JonathanRKnight WISH I WAS A FLY ON THE WALL IN THAT ROOM!  DANCE SING WISHIN i WAS THERE-FAMILY CAME FIRST. GOD WISH I WAS THERE! 
NO_QUERY,AnthonyEvansJr,Made my flight and just landed in Dallas.  Have to try to sleep so I can do Sunday AM... Starting to feel sick 
NO_QUERY,ashleysue,Is anyone else watching You've Got Mail right now? Rockstar. I need the pickup. It's one hit after another for my ppl the last couple wks 
NO_QUERY,vestybaby,@SongzYuuup wat is the name of ur mixtape with &quot;r u a performer&quot; &amp; &quot;do u kno what la pearla is&quot; i lost all my music and i ? that mixtape 
NO_QUERY,RachelRoth,My cat has a fat lip 
NO_QUERY,Minneapolite,Being left out ruins a night. BF ran into old college buddies and destroyed our date night 
NO_QUERY,LadyWrites,"ut-oh, pain, flashing lights behind my eyes ... I know this party and I don't like it one bit ... migraine coming on fast "
NO_QUERY,LeeZett,"@Vanilla_B Damn. You were serious. My bad. Ok, cheese noted! BTW, I own 2 of those. Unlike you, I am ashamed. I also LOVED Bring It On 3. "
NO_QUERY,lostlovely,"i miss mike a lot. #brotherblues its weird having mom, dad, scottie, justin, and me all in one room without him. "
NO_QUERY,Rachealblack110,@Irish_vampire sorry just have a dog dying ib front of me 
NO_QUERY,ChrisJStone,"@Aanga Oh yeah.. ouch. Sorry, just assumed, it's you and all. lol. But seriously, that really sucks, and I hope you'll be all right. "
NO_QUERY,kwokjk,ALMS race was great. Will never forget the Corvettes!!! One more day to go with Indycar... my Fantasy picks didn't do so well in qauli 
NO_QUERY,FannishInc,@Hereticfred I think maybe....considering I have no idea who you are 
NO_QUERY,fieza46,Sucky day 
NO_QUERY,starbynight,spring breaks over. i have school tomorrow. fml 
NO_QUERY,scribella,&quot;Joellen started crying and then it all went down hill.&quot;-kaitlyn (hypothetically) 
NO_QUERY,Devidev,@krysivory LMAO!! I remember it all too well my friend 
NO_QUERY,ExciteMike,@ExciteMike Remember messing with accessibility options out of curiosity?  That autochecked &quot;silently fail future background changes.&quot; 
NO_QUERY,remzology,@kenneyjacob There were a couple of misspelt #cocktup tweets too... [my deepest apologies for initiating it]. 
NO_QUERY,rachyyface,@lilwaaaayne @xL0V3  WTF YOU TWO. I DIDNT DO ANYTHING. 
NO_QUERY,siriuslyheather,"i really wish i had more alcohol but i dont, so im gonna have to go with water "
NO_QUERY,mrbrooklyn,My chick has to take care of her daughter tonight. No loving for me 
NO_QUERY,amandylion,Feeling bloated and slightly nauseous 
NO_QUERY,juuliee7,Throat kills! 
NO_QUERY,cgizzle,"I am BLOWN! Ugh...for once I just want to enjoy myself and have fun, but somethin always happens to eff that up "
NO_QUERY,duquesnedelko,i can't stay awake right now. so i guess @taiheartshbk i was wrong about coming back. 
NO_QUERY,9_6,Using sister's laptop to surf. Using mobile sites because I exhausted a lot of bandwidth yesterday and today. 
NO_QUERY,ShoeGal11,"i made it 6 hours... feeling shitty  missing too many people, and obviously not handling it well. sleeping with willow."
NO_QUERY,JamaicanPanda,i accidently deleted my picture 
NO_QUERY,mcdanielnc89,@stevejankowski lol.  I wish I were able to sit at home making money  haha
NO_QUERY,nelly0725,@i_l_y  ewww  your faorite flavor?  ugh nvm i got to throw it back up. nasty ill have to change my fave. icecream flavor now  thanks dilli
NO_QUERY,D_AMAZIN,just got out the shower bout 2 head 2 clunb sgugar but wish i was cupcakin wit @yungktinkh3adz  lol
NO_QUERY,omfgitsKristine,@PHUCKaBiTCH yeah  some won't look cute..WE OUT TO UR POOL!
NO_QUERY,depressionsucks,Thank L I saw a movie that brought be up a bit.  Still not great though 
NO_QUERY,AlicetheBrit,"on our way home, missed the money by 1 match (me that is, Nils knocked out b4 me!) fun time, only downside -  smell like smoke   blech ..."
NO_QUERY,damienlrstevens,is about 2 savour his last coffee b4 fasting 4 his operation 2moro @ the Shepp Private Hospital @ 7am 
NO_QUERY,mrgilbert,"@emmafoxforce holy crap awful &amp; superscary, wish I came out 2 meet yalls @ stellas thurs maybe I coulda helped, just glad nobody got hurt "
NO_QUERY,Steph92887,"@katelyntarver Hi Katelyn! Any news about that TV show you were taping?  Idk if u mentioned it the other day at the chat, I wasn't home "
NO_QUERY,HappyCassie,@B4dHorse IM NAWT!! I stopped sitting on it like 5 minutes ago 
NO_QUERY,emilyb20,"I'm hungry, but of course there's nothing to eat  I'm gonna watch SNL, then bed. Goodnight!"
NO_QUERY,igrabjelly,@marsherlin exactly!!!  sg sucks!
NO_QUERY,chrishalluk,"@brazilian_angel so lucky, sun was out here, but warm enough to bathe in "
NO_QUERY,tap_hazardly,"@thatismyword i cant really tell him.   hey, what a game from your boys from Chi-Town...i only saw parts of the game but now i'm rooting"
NO_QUERY,DivineKT,"Frederick just turned off the blazer game to watch Harry Potter, I think he is mad at the blazers.  But I don't mind the change! I &lt;3 Ron"
NO_QUERY,Britneys1Fan,Hmm im usually dead rite now...ugh skool monday..no more oprah ellen or kathie lee and hoda     i wish u went to skool for a millisecond!!
NO_QUERY,xxLynzxx,The top of my foot hurts. 
NO_QUERY,JanaChang,@Lauraannhacker this twitter is sooooo confusing... my head hurts now 
NO_QUERY,pcelovejonas09, Roobbb!! Please come home!! 
NO_QUERY,Mothra_Dawn,thinks a final score of 128 - 129 is SO disappointing. 
NO_QUERY,psstHOY,I miss Loma Linda. Even though its only 15 minutes away from the new house 
NO_QUERY,smalbrecht,Loving reaper. Sad its prob getting cancelled 
NO_QUERY,clairebrown,There doesn't seem a lot of point in trying to get some sleep tonight anymore. It's already daylight 
NO_QUERY,koweebee,@chelseabird Ouch. Bummer 
NO_QUERY,LoriMoreno,@SashaKane Hi Honey!  Your tomato plant died?  wah! LOL That's why I love organic produce at Whole Foods LOL
NO_QUERY,TS86142,have a headache... 
NO_QUERY,JLaurenBergman,Headed out with D and friends for some fun! Not staying out crazy late.....working all day tomorrow!  after a mimosa brunch if course!
NO_QUERY,vegasss,"i hope what you said she did to you was untrue, and by the way, i still am so deep in love with you. "
NO_QUERY,MSMitchell52,"Watching Harry Potter and the Order of the Phoenix. Need to start working, but got work on the mind. 12 hours in hell tomorrow. Fun "
NO_QUERY,federicorebon,Spurs lost  ...MANU COME BACK!!!
NO_QUERY,aliii322,today sucked im going to bed now  lexi im going to call you from my dad/brother/moms phone tommorow
NO_QUERY,HappyCassie,@EFsSecretDghter I live in the country... Nearest neighbor is like 100 feet away 
NO_QUERY,alejandradd,"@ludovicah No, was it around the time Sarah Silverman called? I was having dinner then "
NO_QUERY,james_dunn,these new Windoze commercials make me queasy 
NO_QUERY,xplodingb0y,I miss @Jermo15 @Daveyf15 @Breck15 @JustinShameless @RickShameless @Marcopolo15 and @Davey15 already. Long drive home! 
NO_QUERY,10isjess,"@feliciaheartsDW totally jealous, I want to be at that party "
NO_QUERY,niannian,Home from work. So many shoplifters and crying mothers i had to deal with  my manager gave me her food though yay food!
NO_QUERY,jaxcee,The party gods are frowning on me I have to work the whole wknd 
NO_QUERY,yayagirl99,family get togethers make me sad to leave everyone 
NO_QUERY,xzero1,@B4dHorse Days mean nothing to me. According to my computer it's April 1st. It's been April 1st for 16 days. I am lost in time. 
NO_QUERY,jnine,"Lost a rare gorgeous Seattle day due to taco del mar poisoning, my tummy still hurts "
NO_QUERY,stephoodle,Having a really down night.   It's good I'm talking to a counselor on Monday. These unfounded worries about my imminent death are annoying
NO_QUERY,trayceejackson,@Bahama thanks girlie - i need it...there's a lot to do 
NO_QUERY,christinengo,"@Infredib1e LOL! i am in fact getting ready to go out in the mission right now, but not with my little sister's friends "
NO_QUERY,ideamonk,"Redundant pieces of code lying here and there, stealing beauty and elegance from the projects's source, "
NO_QUERY,Anniebell92,Super Dissapointed by Chuck Liddell vs. Showgun Rau fight 
NO_QUERY,headcase31,at my gfs feeling pretty fat have to go home and get work clothes 
NO_QUERY,XoAngelJenn36oX,last day of spring break  it went by so fast and i don't wanna go back to school!
NO_QUERY,bttrflyslvr,Hmm... Said he would call. But he never did. Not trusting him again.  that was his last chance...
NO_QUERY,yayfuckbuddies,"watching tv, too tired to go out "
NO_QUERY,ntcalkin,"Feels sorry for @luishandshake , his album got leaked "
NO_QUERY,PadawanWriter,"@rain_holly NICE! I didn't know you are a Spurs fan. That makes like six of us on LSB, hahaha. Kinda glad I couldn't watch tonight. "
NO_QUERY,CuteBookWorm,So there is no way to get back to my house. I live where it floods extremely bad. There are police blocking one way and too much H2O 
NO_QUERY,adityateja,Got nothing to do on sunday 
NO_QUERY,ITS_Photo,Working on the Mac... trying to do a clean install of OS... not easy when you have been a PC all your life.   
NO_QUERY,brittaniebaby,@jaynerio hannah and tiffany.. I know them too! Haha. But I never go to stonestown  how's it?
NO_QUERY,LachlanPryor,"birdied on the second hole this morning, then bogeyed the rest of the day. "
NO_QUERY,jennyS2YOU,@nickgotskillz I'm trying to figure out why Twitter doesn't text me updates. 
NO_QUERY,mysmileisarifle,aw man my crush has left blogtv 
NO_QUERY,CreepyCreepy,Basically cried through 90% of Rachel Getting Married. 
NO_QUERY,bobomega,@angelinhell19 stop trying to steal babies.  i have to get up at 6 
NO_QUERY,sweetu4ria,"@vickycornell I had tix to both Ny shows but had to miss them. My daughter was just diag w/ Hodgkins. 95% curable, still sucks tho "
NO_QUERY,NoTwidiot,@swedeepea thx friend. I wasn't going to play butler to her anyway. She's had another rough teenage nite  These girls r complety twisted!!
NO_QUERY,fizzycitrus,I miss chicken 
NO_QUERY,KittyLevina,Slacking on my tweets. We're in Ft. Smith seeing friends and family. Bad storms here are making me very nervous 
NO_QUERY,AintNoOtherMe,It's gay pride and didnt go 
NO_QUERY,irishblonde17,OMG try taking three hungry teens to a grocery store when you're low on food--or don't! Smart people apparently know not to do this.  
